id_venda,forma_de_pagamento,parcelas,bandeira
4846,credito,2,American Express
4847,debito,1,Mastercard
4848,debito,1,Elo
4849,credito,6,Elo
4850,debito,1,Diners
4851,credito,2,Mastercard
4852,boleto,0,
4853,credito,4,Elo
4854,credito,3,Hipercard
4855,credito,12,American Express
4856,pix,0,
4857,pix,0,
4858,credito,4,Visa
4859,debito,1,Mastercard
4860,boleto,0,
4861,credito,4,Elo
4862,pix,0,
4863,credito,1,American Express
4864,credito,2,Diners
4865,debito,1,Elo
4866,boleto,0,
4867,credito,3,Mastercard
4868,debito,1,Diners
4869,credito,3,Mastercard
4870,credito,3,Visa
4871,credito,4,Visa
4872,credito,12,Elo
4873,boleto,0,
4874,credito,2,Diners
4875,credito,4,Elo
4876,credito,4,Hipercard
4877,credito,1,American Express
4878,credito,1,Hipercard
4879,debito,1,Hipercard
4880,credito,6,Visa
4881,boleto,0,
4882,credito,2,Visa
4883,debito,1,Diners
4884,boleto,0,
4885,credito,1,Mastercard
4886,credito,2,Mastercard
4887,pix,0,
4888,pix,0,
4889,credito,4,Diners
4890,pix,0,
4891,credito,4,Mastercard
4892,debito,1,Elo
4893,debito,1,Visa
4894,debito,1,Hipercard
4895,pix,0,
4896,credito,4,Diners
4897,credito,2,Hipercard
4898,pix,0,
4899,boleto,0,
4900,credito,3,Diners
4901,credito,2,American Express
4902,boleto,0,
4903,debito,1,Diners
4904,debito,1,Diners
4905,debito,1,Mastercard
4906,credito,1,American Express
4907,credito,10,Mastercard
4908,pix,0,
4909,credito,1,American Express
4910,debito,1,Elo
4911,boleto,0,
4912,credito,2,American Express
4913,pix,0,
4914,debito,1,American Express
4915,credito,3,Hipercard
4916,credito,1,American Express
4917,pix,0,
4918,credito,2,Mastercard
4919,debito,1,Visa
4920,pix,0,
4921,boleto,0,
4922,credito,3,Elo
4923,debito,1,American Express
4924,debito,1,Hipercard
4925,debito,1,Hipercard
4926,credito,12,American Express
4927,debito,1,Hipercard
4928,credito,3,Elo
4929,credito,3,Diners
4930,credito,2,Mastercard
4931,boleto,0,
4932,boleto,0,
4933,credito,3,Mastercard
4934,debito,1,Diners
4935,credito,1,Elo
4936,boleto,0,
4937,credito,10,Hipercard
4938,debito,1,American Express
4939,pix,0,
4940,credito,4,Hipercard
4941,credito,4,Diners
4942,credito,2,Visa
4943,credito,1,Visa
4944,debito,1,Mastercard
4945,debito,1,Hipercard
4946,debito,1,American Express
4947,credito,1,Elo
4948,boleto,0,
4949,boleto,0,
4950,credito,3,Hipercard
4951,boleto,0,
4952,pix,0,
4953,credito,4,Mastercard
4954,credito,4,Mastercard
4955,credito,3,Diners
4956,debito,1,Diners
4957,credito,3,Mastercard
4958,boleto,0,
4959,debito,1,Elo
4960,credito,1,Hipercard
4961,debito,1,Hipercard
4962,boleto,0,
4963,boleto,0,
4964,credito,2,Hipercard
4965,credito,12,Diners
4966,credito,2,Hipercard
4967,debito,1,Hipercard
4968,pix,0,
4969,credito,2,American Express
4970,debito,1,Hipercard
4971,debito,1,Visa
4972,credito,3,Elo
4973,debito,1,Elo
4974,boleto,0,
4975,credito,1,Hipercard
4976,boleto,0,
4977,boleto,0,
4978,boleto,0,
4979,boleto,0,
4980,credito,2,Visa
4981,credito,10,Diners
4982,debito,1,Diners
4983,credito,2,Visa
4984,pix,0,
4985,boleto,0,
4986,pix,0,
4987,credito,3,Diners
4988,credito,1,Diners
4989,credito,1,Diners
4990,debito,1,Mastercard
4991,pix,0,
4992,credito,10,American Express
4993,credito,2,Diners
4994,credito,2,Hipercard
4995,credito,3,Diners
4996,boleto,0,
4997,boleto,0,
4998,credito,4,Mastercard
4999,debito,1,Hipercard
5000,pix,0,
5001,credito,12,Hipercard
5002,boleto,0,
5003,boleto,0,
5004,credito,2,Mastercard
5005,debito,1,Diners
5006,credito,2,Visa
5007,pix,0,
5008,credito,1,American Express
5009,debito,1,Mastercard
5010,credito,3,Hipercard
5011,debito,1,Visa
5012,credito,4,Diners
5013,credito,6,Hipercard
5014,pix,0,
5015,credito,4,Hipercard
5016,debito,1,Diners
5017,debito,1,Hipercard
5018,credito,2,Visa
5019,pix,0,
5020,credito,1,Elo
5021,credito,3,Visa
5022,pix,0,
5023,debito,1,Mastercard
5024,credito,2,Elo
5025,credito,1,Hipercard
5026,debito,1,Hipercard
5027,credito,4,Diners
5028,debito,1,Hipercard
5029,boleto,0,
5030,pix,0,
5031,pix,0,
5032,credito,10,Diners
5033,boleto,0,
5034,boleto,0,
5035,credito,1,Visa
5036,pix,0,
5037,credito,1,Elo
5038,credito,10,Diners
5039,debito,1,Mastercard
5040,pix,0,
5041,credito,1,Hipercard
5042,debito,1,Mastercard
5043,debito,1,Diners
5044,credito,2,Visa
5045,credito,2,Visa
5046,debito,1,Elo
5047,credito,1,Hipercard
5048,credito,2,Visa
5049,pix,0,
5050,credito,1,Elo
5051,,3,American Express
5052,debito,1,Hipercard
5053,credito,3,Visa
5054,debito,1,Hipercard
5055,credito,1,Mastercard
5056,debito,1,American Express
5057,debito,1,Hipercard
5058,pix,0,
5059,credito,4,Hipercard
5060,credito,6,Visa
5061,debito,1,Visa
5062,debito,1,Visa
5063,credito,1,Hipercard
5064,boleto,0,
5065,credito,1,Elo
5066,credito,1,Hipercard
5067,debito,1,American Express
5068,credito,2,Diners
5069,credito,4,American Express
5070,pix,0,
5071,debito,1,American Express
5072,debito,1,Elo
5073,credito,3,Visa
5074,boleto,0,
5075,debito,1,Diners
5076,credito,3,Hipercard
5077,pix,0,
5078,pix,0,
5079,boleto,0,
5080,credito,1,American Express
5081,boleto,0,
5082,credito,3,Visa
5083,credito,2,Hipercard
5084,debito,1,Elo
5085,pix,0,
5086,credito,4,American Express
5087,boleto,0,
5088,pix,0,
5089,debito,1,Mastercard
5090,debito,1,American Express
5091,pix,0,
5092,debito,1,Hipercard
5093,debito,1,Hipercard
5094,credito,1,Hipercard
5095,credito,3,American Express
5096,debito,1,Diners
5097,credito,4,Visa
5098,debito,1,Hipercard
5099,debito,1,Elo
5100,pix,0,
5101,credito,4,American Express
5102,debito,1,Visa
5103,boleto,0,
5104,credito,2,Mastercard
5105,debito,1,Mastercard
5106,credito,1,Visa
5107,boleto,0,
5108,debito,1,Hipercard
5109,boleto,0,
5110,debito,1,Visa
5111,debito,1,American Express
5112,pix,0,
5113,pix,0,
5114,credito,6,Hipercard
5115,credito,1,American Express
5116,debito,1,Visa
5117,pix,0,
5118,pix,0,
5119,credito,4,Elo
5120,boleto,0,
5121,credito,3,Diners
5122,debito,1,Mastercard
5123,credito,4,Elo
5124,credito,2,Hipercard
5125,credito,4,Hipercard
5126,debito,1,Visa
5127,credito,3,Visa
5128,credito,6,American Express
5129,debito,1,Visa
5130,credito,1,Visa
5131,credito,10,Hipercard
5132,debito,1,Visa
5133,boleto,0,
5134,credito,3,American Express
5135,pix,0,
5136,credito,3,Elo
5137,pix,0,
5138,boleto,0,
5139,credito,2,Diners
5140,credito,6,Visa
5141,debito,1,American Express
5142,pix,0,
5143,credito,2,Mastercard
5144,credito,2,American Express
5145,credito,2,Diners
5146,boleto,0,
5147,credito,2,Diners
5148,pix,0,
5149,pix,0,
5150,credito,10,Visa
5151,credito,2,American Express
5152,pix,0,
5153,boleto,0,
5154,pix,0,
5155,boleto,0,
5156,credito,3,American Express
5157,credito,2,Elo
5158,credito,2,Visa
5159,pix,0,
5160,pix,0,
5161,debito,1,Hipercard
5162,debito,1,Hipercard
5163,boleto,0,
5164,debito,1,American Express
5165,pix,0,
5166,credito,2,Hipercard
5167,pix,0,
5168,pix,0,
5169,debito,1,Visa
5170,credito,4,American Express
5171,debito,1,Elo
5172,boleto,0,
5173,debito,1,Diners
5174,credito,1,American Express
5175,debito,1,Hipercard
5176,credito,1,American Express
5177,credito,2,Elo
5178,credito,1,Mastercard
5179,pix,0,
5180,credito,2,Mastercard
5181,credito,6,Visa
5182,credito,1,Diners
5183,credito,4,Hipercard
5184,boleto,0,
5185,credito,1,American Express
5186,credito,3,Mastercard
5187,boleto,0,
5188,credito,3,American Express
5189,credito,3,Hipercard
5190,debito,1,Diners
5191,pix,0,
5192,credito,3,American Express
5193,credito,2,Elo
5194,credito,2,Mastercard
5195,credito,12,Elo
5196,debito,1,American Express
5197,credito,1,Visa
5198,credito,2,Hipercard
5199,credito,2,Elo
5200,pix,0,
5201,debito,1,Mastercard
5202,debito,1,Hipercard
5203,boleto,0,
5204,credito,1,American Express
5205,debito,1,Elo
5206,boleto,0,
5207,debito,1,American Express
5208,credito,10,American Express
5209,credito,4,Elo
5210,pix,0,
5211,credito,4,Diners
5212,boleto,0,
5213,pix,0,
5214,credito,10,Mastercard
5215,credito,4,Visa
5216,credito,1,Elo
5217,credito,2,Elo
5218,credito,1,American Express
5219,credito,2,Visa
5220,credito,2,Elo
5221,pix,0,
5222,debito,1,American Express
5223,credito,3,Elo
5224,boleto,0,
5225,credito,2,Mastercard
5226,debito,1,Mastercard
5227,pix,0,
5228,debito,1,Mastercard
5229,boleto,0,
5230,credito,4,Hipercard
5231,credito,2,Mastercard
5232,debito,1,Mastercard
5233,pix,0,
5234,credito,1,Mastercard
5235,boleto,0,
5236,debito,1,Mastercard
5237,credito,2,Mastercard
5238,credito,2,Diners
5239,boleto,0,
5240,credito,6,Hipercard
5241,credito,1,Hipercard
5242,debito,1,Visa
5243,debito,1,Mastercard
5244,credito,4,Visa
5245,boleto,0,
5246,credito,1,Diners
5247,credito,4,Elo
5248,credito,4,Visa
5249,debito,1,Elo
5250,boleto,0,
5251,debito,1,Elo
5252,credito,10,Diners
5253,boleto,0,
5254,debito,1,Mastercard
5255,debito,1,Elo
5256,debito,1,Diners
5257,credito,2,Mastercard
5258,credito,12,Diners
5259,debito,1,Hipercard
5260,credito,3,Mastercard
5261,credito,2,Elo
5262,credito,3,Hipercard
5263,pix,0,
5264,pix,0,
5265,credito,3,Elo
5266,boleto,0,
5267,credito,4,Diners
5268,pix,0,
5269,debito,1,Mastercard
5270,credito,10,Diners
5271,pix,0,
5272,boleto,0,
5273,credito,4,Visa
5274,credito,2,Elo
5275,debito,1,Mastercard
5276,pix,0,
5277,boleto,0,
5278,boleto,0,
5279,debito,1,Elo
5280,credito,6,Elo
5281,debito,1,Hipercard
5282,boleto,0,
5283,debito,1,Hipercard
5284,boleto,0,
5285,pix,0,
5286,credito,1,Hipercard
5287,credito,10,Hipercard
5288,debito,1,Hipercard
5289,boleto,0,
5290,credito,4,Hipercard
5291,debito,1,Visa
5292,credito,12,Diners
5293,credito,2,Elo
5294,credito,1,Mastercard
5295,debito,1,American Express
5296,credito,4,Visa
5297,credito,2,Diners
5298,debito,1,Mastercard
5299,boleto,0,
5300,credito,12,Hipercard
5301,debito,1,Elo
5302,credito,2,Diners
5303,credito,4,Mastercard
5304,credito,2,Hipercard
5305,credito,2,Hipercard
5306,boleto,0,
5307,debito,1,Visa
5308,credito,1,Elo
5309,credito,4,Mastercard
5310,boleto,0,
5311,credito,2,American Express
5312,credito,10,Diners
5313,debito,1,Elo
5314,credito,2,Elo
5315,credito,3,Mastercard
5316,credito,2,Diners
5317,debito,1,Visa
5318,credito,3,Visa
5319,credito,4,American Express
5320,credito,10,Hipercard
5321,credito,1,Diners
5322,boleto,0,
5323,pix,0,
5324,credito,10,American Express
5325,credito,3,Elo
5326,credito,2,Hipercard
5327,debito,1,American Express
5328,debito,1,Diners
5329,debito,1,Mastercard
5330,debito,1,Mastercard
5331,pix,0,
5332,credito,1,Diners
5333,boleto,0,
5334,credito,2,Mastercard
5335,debito,1,Elo
5336,credito,10,Visa
5337,credito,2,Mastercard
5338,credito,1,Mastercard
5339,credito,3,Elo
5340,boleto,0,
5341,boleto,0,
5342,credito,1,Hipercard
5343,pix,0,
5344,credito,12,Visa
5345,boleto,0,
5346,pix,0,
5347,credito,1,Mastercard
5348,debito,1,Mastercard
5349,boleto,0,
5350,credito,4,American Express
5351,credito,2,Visa
5352,pix,0,
5353,credito,1,American Express
5354,credito,1,American Express
5355,credito,1,Visa
5356,credito,4,Visa
5357,pix,0,
5358,credito,1,Visa
5359,credito,4,Diners
5360,debito,1,Mastercard
5361,pix,0,
5362,credito,4,Hipercard
5363,debito,1,American Express
5364,pix,0,
5365,debito,1,Diners
5366,credito,3,Elo
5367,boleto,0,
5368,credito,1,Hipercard
5369,credito,1,Visa
5370,credito,12,Mastercard
5371,debito,1,Diners
5372,debito,1,Hipercard
5373,debito,1,Mastercard
5374,boleto,0,
5375,pix,0,
5376,debito,1,Visa
5377,debito,1,Visa
5378,credito,2,American Express
5379,credito,2,Elo
5380,debito,1,Elo
5381,debito,1,Visa
5382,credito,12,Hipercard
5383,credito,3,Hipercard
5384,boleto,0,
5385,debito,1,American Express
5386,credito,4,Elo
5387,credito,3,American Express
5388,credito,3,Visa
5389,credito,4,American Express
5390,credito,6,Hipercard
5391,pix,0,
5392,credito,2,Visa
5393,boleto,0,
5394,credito,1,Mastercard
5395,credito,3,Mastercard
5396,credito,2,Elo
5397,debito,1,Hipercard
5398,credito,1,Visa
5399,pix,0,
5400,debito,1,Mastercard
5401,credito,1,Visa
5402,debito,1,Visa
5403,credito,12,Visa
5404,debito,1,Diners
5405,pix,0,
5406,boleto,0,
5407,debito,1,American Express
5408,debito,1,Visa
5409,boleto,0,
5410,debito,1,American Express
5411,credito,2,Visa
5412,credito,4,Visa
5413,debito,1,Visa
5414,pix,0,
5415,debito,1,Hipercard
5416,boleto,0,
5417,credito,2,American Express
5418,pix,0,
5419,boleto,0,
5420,debito,1,Mastercard
5421,credito,3,Visa
5422,pix,0,
5423,credito,4,Visa
5424,credito,1,Diners
5425,boleto,0,
5426,credito,2,Visa
5427,boleto,0,
5428,boleto,0,
5429,credito,10,Mastercard
5430,credito,12,Visa
5431,boleto,0,
5432,credito,1,Visa
5433,credito,1,American Express
5434,debito,1,American Express
5435,credito,2,Visa
5436,boleto,0,
5437,credito,3,Visa
5438,credito,4,Elo
5439,debito,1,Hipercard
5440,boleto,0,
5441,credito,1,Hipercard
5442,credito,1,Hipercard
5443,credito,3,Hipercard
5444,debito,1,Diners
5445,boleto,0,
5446,credito,3,Diners
5447,pix,0,
5448,debito,1,Visa
5449,debito,1,Mastercard
5450,pix,0,
5451,pix,0,
5452,credito,3,Mastercard
5453,debito,1,Elo
5454,boleto,0,
5455,pix,0,
5456,credito,4,Hipercard
5457,debito,1,Visa
5458,credito,4,American Express
5459,credito,1,Visa
5460,pix,0,
5461,credito,3,Elo
5462,boleto,0,
5463,pix,0,
5464,pix,0,
5465,debito,1,Mastercard
5466,debito,1,Visa
5467,credito,2,Hipercard
5468,pix,0,
5469,boleto,0,
5470,credito,1,Mastercard
5471,,0,
5472,boleto,0,
5473,debito,1,Diners
5474,debito,1,Elo
5475,credito,4,Diners
5476,debito,1,Elo
5477,debito,1,American Express
5478,credito,2,Hipercard
5479,credito,10,American Express
5480,pix,0,
5481,boleto,0,
5482,pix,0,
5483,debito,1,Visa
5484,credito,4,American Express
5485,credito,2,Visa
5486,credito,2,American Express
5487,debito,1,Hipercard
5488,credito,1,Hipercard
5489,debito,1,Visa
5490,boleto,0,
5491,debito,1,American Express
5492,credito,2,Visa
5493,boleto,0,
5494,debito,1,Visa
5495,credito,12,Elo
5496,credito,1,Elo
5497,debito,1,Elo
5498,credito,12,Diners
5499,credito,2,Elo
5500,credito,2,Diners
5501,credito,1,Mastercard
5502,credito,3,American Express
5503,boleto,0,
5504,debito,1,American Express
5505,debito,1,Mastercard
5506,credito,6,Visa
5507,debito,1,Elo
5508,credito,3,American Express
5509,debito,1,American Express
5510,credito,1,Diners
5511,credito,4,American Express
5512,credito,3,Hipercard
5513,credito,1,Visa
5514,credito,1,Elo
5515,credito,3,Diners
5516,debito,1,Mastercard
5517,boleto,0,
5518,credito,6,Hipercard
5519,pix,0,
5520,credito,12,Elo
5521,credito,3,Hipercard
5522,credito,3,Diners
5523,debito,1,Diners
5524,credito,4,Diners
5525,debito,1,Mastercard
5526,debito,1,Diners
5527,pix,0,
5528,pix,0,
5529,pix,0,
5530,pix,0,
5531,credito,2,Diners
5532,credito,12,Mastercard
5533,credito,2,Visa
5534,credito,1,American Express
5535,credito,3,Visa
5536,credito,3,Mastercard
5537,boleto,0,
5538,boleto,0,
5539,credito,10,Hipercard
5540,boleto,0,
5541,credito,4,Elo
5542,boleto,0,
5543,debito,1,Diners
5544,credito,3,Hipercard
5545,boleto,0,
5546,credito,3,Hipercard
5547,credito,3,Elo
5548,credito,2,Elo
5549,pix,0,
5550,boleto,0,
5551,credito,2,American Express
5552,debito,1,Visa
5553,boleto,0,
5554,debito,1,Visa
5555,debito,1,Diners
5556,pix,0,
5557,boleto,0,
5558,credito,3,Elo
5559,credito,4,Elo
5560,credito,2,Hipercard
5561,credito,1,American Express
5562,credito,3,Hipercard
5563,credito,3,Visa
5564,debito,1,American Express
5565,debito,1,American Express
5566,debito,1,Elo
5567,credito,1,Diners
5568,boleto,0,
5569,debito,1,Hipercard
5570,boleto,0,
5571,debito,1,Mastercard
5572,credito,4,Hipercard
5573,credito,10,Elo
5574,credito,3,Visa
5575,credito,6,Visa
5576,pix,0,
5577,credito,2,Elo
5578,credito,4,Mastercard
5579,credito,3,Visa
5580,credito,4,Diners
5581,debito,1,Hipercard
5582,boleto,0,
5583,boleto,0,
5584,credito,3,American Express
5585,debito,1,Visa
5586,debito,1,Elo
5587,credito,4,Visa
5588,pix,0,
5589,pix,0,
5590,boleto,0,
5591,credito,2,American Express
5592,credito,2,Mastercard
5593,credito,2,Hipercard
5594,pix,0,
5595,pix,0,
5596,pix,0,
5597,credito,10,Hipercard
5598,credito,3,Visa
5599,debito,1,American Express
5600,debito,1,American Express
5601,pix,0,
5602,credito,3,Elo
5603,credito,6,Visa
5604,credito,4,Visa
5605,debito,1,Hipercard
5606,debito,1,Elo
5607,debito,1,Hipercard
5608,credito,3,Hipercard
5609,pix,0,
5610,boleto,0,
5611,credito,1,Visa
5612,debito,1,Elo
5613,boleto,0,
5614,credito,4,Diners
5615,pix,0,
5616,debito,1,Elo
5617,credito,10,American Express
5618,debito,1,Mastercard
5619,credito,2,Visa
5620,credito,3,American Express
5621,credito,2,American Express
5622,boleto,0,
5623,credito,1,American Express
5624,debito,1,Elo
5625,pix,0,
5626,credito,1,Mastercard
5627,debito,1,Mastercard
5628,debito,1,Elo
5629,credito,1,Mastercard
5630,credito,4,Diners
5631,debito,1,American Express
5632,pix,0,
5633,debito,1,American Express
5634,debito,1,Visa
5635,pix,0,
5636,credito,3,American Express
5637,credito,2,Elo
5638,credito,1,Mastercard
5639,pix,0,
5640,debito,1,Visa
5641,pix,0,
5642,credito,3,Visa
5643,credito,2,Hipercard
5644,debito,1,Visa
5645,credito,4,American Express
5646,credito,2,Visa
5647,debito,1,American Express
5648,pix,0,
5649,credito,3,Hipercard
5650,debito,1,Hipercard
5651,credito,3,American Express
5652,credito,1,Diners
5653,credito,4,American Express
5654,credito,2,Visa
5655,credito,1,Elo
5656,credito,2,Hipercard
5657,credito,1,American Express
5658,boleto,0,
5659,debito,1,Hipercard
5660,credito,2,Elo
5661,credito,3,Diners
5662,credito,1,Hipercard
5663,credito,2,Visa
5664,boleto,0,
5665,credito,1,Hipercard
5666,debito,1,Hipercard
5667,debito,1,Diners
5668,credito,2,Visa
5669,credito,1,Diners
5670,credito,1,Elo
5671,debito,1,Hipercard
5672,pix,0,
5673,debito,1,Hipercard
5674,credito,3,American Express
5675,debito,1,Diners
5676,boleto,0,
5677,debito,1,Hipercard
5678,debito,1,Elo
5679,credito,2,Hipercard
5680,credito,1,Mastercard
5681,credito,2,Diners
5682,debito,1,American Express
5683,pix,0,
5684,credito,1,Hipercard
5685,pix,0,
5686,pix,0,
5687,debito,1,Visa
5688,credito,2,Elo
5689,credito,6,Mastercard
5690,boleto,0,
5691,credito,6,Hipercard
5692,debito,1,Diners
5693,pix,0,
5694,pix,0,
5695,credito,1,American Express
5696,debito,1,Diners
5697,pix,0,
5698,pix,0,
5699,debito,1,Visa
5700,credito,1,Diners
5701,boleto,0,
5702,debito,1,Hipercard
5703,debito,1,Mastercard
5704,debito,1,Mastercard
5705,boleto,0,
5706,pix,0,
5707,credito,1,Elo
5708,debito,1,Mastercard
5709,pix,0,
5710,credito,2,Visa
5711,credito,2,Visa
5712,credito,3,Elo
5713,credito,3,Visa
5714,credito,1,Diners
5715,debito,1,Visa
5716,debito,1,Diners
5717,credito,4,Hipercard
5718,credito,2,Visa
5719,debito,1,Elo
5720,pix,0,
5721,credito,2,Mastercard
5722,debito,1,Mastercard
5723,credito,4,American Express
5724,credito,4,Mastercard
5725,credito,12,Elo
5726,credito,6,Elo
5727,credito,1,Hipercard
5728,credito,6,Hipercard
5729,credito,2,Mastercard
5730,credito,12,Visa
5731,credito,1,American Express
5732,pix,0,
5733,pix,0,
5734,credito,6,Mastercard
5735,credito,1,Diners
5736,boleto,0,
5737,boleto,0,
5738,credito,1,American Express
5739,credito,4,American Express
5740,pix,0,
5741,credito,4,American Express
5742,credito,3,Hipercard
5743,credito,3,Visa
5744,credito,10,Hipercard
5745,credito,2,American Express
5746,boleto,0,
5747,credito,1,Elo
5748,debito,1,American Express
5749,boleto,0,
5750,credito,1,Diners
5751,credito,12,Elo
5752,credito,2,Diners
5753,debito,1,American Express
5754,credito,2,Hipercard
5755,pix,0,
5756,credito,4,Diners
5757,boleto,0,
5758,credito,1,American Express
5759,pix,0,
5760,boleto,0,
5761,credito,1,Mastercard
5762,debito,1,American Express
5763,credito,3,Visa
5764,pix,0,
5765,credito,6,Mastercard
5766,debito,1,American Express
5767,credito,4,American Express
5768,debito,1,Visa
5769,credito,2,Visa
5770,debito,1,Visa
5771,debito,1,Diners
5772,pix,0,
5773,pix,0,
5774,credito,4,Visa
5775,credito,1,Hipercard
5776,credito,3,Hipercard
5777,credito,2,Mastercard
5778,credito,2,Mastercard
5779,pix,0,
5780,pix,0,
5781,debito,1,Visa
5782,debito,1,Mastercard
5783,boleto,0,
5784,boleto,0,
5785,boleto,0,
5786,credito,2,Diners
5787,credito,2,Diners
5788,credito,4,Visa
5789,boleto,0,
5790,credito,2,Mastercard
5791,debito,1,Mastercard
5792,credito,1,American Express
5793,boleto,0,
5794,debito,1,Mastercard
5795,pix,0,
5796,boleto,0,
5797,pix,0,
5798,credito,1,Mastercard
5799,credito,1,Elo
5800,debito,1,Diners
5801,boleto,0,
5802,pix,0,
5803,pix,0,
5804,debito,1,Hipercard
5805,debito,1,Visa
5806,credito,2,Hipercard
5807,pix,0,
5808,credito,3,American Express
5809,pix,0,
5810,credito,12,Diners
5811,credito,6,American Express
5812,credito,1,Hipercard
5813,credito,4,Mastercard
5814,pix,0,
5815,debito,1,Hipercard
5816,pix,0,
5817,boleto,0,
5818,credito,3,Elo
5819,credito,2,American Express
5820,credito,2,Visa
5821,debito,1,Mastercard
5822,credito,3,Mastercard
5823,pix,0,
5824,credito,4,American Express
5825,debito,1,Hipercard
5826,credito,4,Mastercard
5827,credito,2,Mastercard
5828,credito,3,Hipercard
5829,debito,1,Diners
5830,credito,1,Mastercard
5831,boleto,0,
5832,pix,0,
5833,debito,1,American Express
5834,credito,1,Diners
5835,pix,0,
5836,credito,1,Diners
5837,debito,1,Mastercard
5838,boleto,0,
5839,debito,1,Diners
5840,credito,3,American Express
5841,debito,1,Diners
5842,debito,1,Hipercard
5843,credito,4,Visa
5844,debito,1,Visa
5845,debito,1,American Express
5846,debito,1,Visa
5847,credito,2,Hipercard
5848,credito,2,Mastercard
5849,debito,1,American Express
5850,boleto,0,
5851,credito,10,Elo
5852,credito,2,Elo
5853,credito,3,Hipercard
5854,boleto,0,
5855,pix,0,
5856,credito,2,American Express
5857,boleto,0,
5858,boleto,0,
5859,pix,0,
5860,credito,4,Mastercard
5861,credito,2,Hipercard
5862,credito,3,Visa
5863,debito,1,Mastercard
5864,credito,2,Diners
5865,credito,1,Diners
5866,credito,2,Mastercard
5867,boleto,0,
5868,credito,2,American Express
5869,pix,0,
5870,credito,4,Hipercard
5871,debito,1,Diners
5872,pix,0,
5873,credito,4,Diners
5874,credito,10,Hipercard
5875,credito,3,Diners
5876,credito,10,Mastercard
5877,debito,1,Elo
5878,credito,1,Visa
5879,credito,1,American Express
5880,credito,12,Mastercard
5881,debito,1,Hipercard
5882,pix,0,
5883,credito,4,American Express
5884,debito,1,Mastercard
5885,credito,3,Elo
5886,credito,12,American Express
5887,debito,1,Visa
5888,boleto,0,
5889,debito,1,American Express
5890,debito,1,Mastercard
5891,debito,1,Elo
5892,credito,1,American Express
5893,boleto,0,
5894,pix,0,
5895,credito,10,Hipercard
5896,credito,3,Mastercard
5897,credito,1,Elo
5898,credito,2,Elo
5899,credito,1,Hipercard
5900,credito,1,Visa
5901,credito,3,Hipercard
5902,boleto,0,
5903,credito,1,Elo
5904,boleto,0,
5905,credito,4,American Express
5906,credito,1,Hipercard
5907,credito,1,Diners
5908,boleto,0,
5909,credito,12,Diners
5910,credito,10,Mastercard
5911,credito,1,Visa
5912,debito,1,American Express
5913,credito,4,Diners
5914,credito,3,Elo
5915,credito,3,Elo
5916,debito,1,Mastercard
5917,boleto,0,
5918,credito,10,American Express
5919,pix,0,
5920,pix,0,
5921,debito,1,Elo
5922,credito,1,Visa
5923,pix,0,
5924,pix,0,
5925,credito,2,American Express
5926,pix,0,
5927,credito,1,Hipercard
5928,pix,0,
5929,boleto,0,
5930,pix,0,
5931,credito,1,Diners
5932,debito,1,Mastercard
5933,debito,1,Visa
5934,credito,6,Hipercard
5935,pix,0,
5936,credito,1,Mastercard
5937,credito,2,Visa
5938,credito,2,Hipercard
5939,debito,1,Elo
5940,pix,0,
5941,credito,3,American Express
5942,boleto,0,
5943,debito,1,American Express
5944,pix,0,
5945,debito,1,Diners
5946,pix,0,
5947,credito,3,Visa
5948,debito,1,Hipercard
5949,pix,0,
5950,credito,1,Elo
5951,debito,1,American Express
5952,credito,3,Elo
5953,pix,0,
5954,pix,0,
5955,credito,1,Visa
5956,debito,1,Hipercard
5957,debito,1,Hipercard
5958,debito,1,Diners
5959,boleto,0,
5960,debito,1,Mastercard
5961,credito,4,Hipercard
5962,credito,1,Visa
5963,boleto,0,
5964,debito,1,Elo
5965,debito,1,Hipercard
5966,credito,1,Diners
5967,credito,3,American Express
5968,credito,3,Mastercard
5969,boleto,0,
5970,debito,1,Hipercard
5971,pix,0,
5972,pix,0,
5973,pix,0,
5974,debito,1,Elo
5975,credito,2,Visa
5976,boleto,0,
5977,credito,4,Mastercard
5978,debito,1,Elo
5979,credito,3,American Express
5980,credito,1,Diners
5981,pix,0,
5982,debito,1,Hipercard
5983,debito,1,Hipercard
5984,credito,3,American Express
5985,credito,4,Diners
5986,boleto,0,
5987,pix,0,
5988,credito,3,Elo
5989,boleto,0,
5990,credito,1,Visa
5991,boleto,0,
5992,boleto,0,
5993,credito,1,Mastercard
5994,debito,1,American Express
5995,credito,3,Elo
5996,credito,3,Diners
5997,boleto,0,
5998,boleto,0,
5999,debito,1,Hipercard
6000,credito,2,Mastercard
6001,credito,2,Diners
6002,pix,0,
6003,debito,1,Visa
6004,credito,2,Diners
6005,credito,1,Mastercard
6006,debito,1,Visa
6007,credito,1,Visa
6008,credito,3,Elo
6009,debito,1,Diners
6010,boleto,0,
6011,credito,4,American Express
6012,debito,1,Visa
6013,credito,2,Hipercard
6014,credito,2,Hipercard
6015,credito,4,American Express
6016,credito,2,Mastercard
6017,credito,3,Diners
6018,pix,0,
6019,pix,0,
6020,credito,2,American Express
6021,boleto,0,
6022,credito,3,Visa
6023,pix,0,
6024,debito,1,Visa
6025,credito,4,Mastercard
6026,pix,0,
6027,boleto,0,
6028,credito,10,Hipercard
6029,pix,0,
6030,pix,0,
6031,credito,4,Diners
